Type,Token,Log(Probability)
Negative,kicker,0.572281339252
Negative,ridiculed,0.572281339252
Negative,tremendously,0.572281339252
Negative,astoundingly,0.572281339252
Negative,signing,0.572281339252
Negative,unspectacular,0.572281339252
Negative,suburbia,0.572281339252
Negative,labored,0.572281339252
Negative,ran,0.572281339252
Negative,sabrina,0.572281339252
Negative,duck,0.572281339252
Negative,penance,0.572281339252
Negative,majestic,0.572281339252
Negative,expenses,0.572281339252
Negative,joon,0.572281339252
Negative,salvage,0.572281339252
Negative,melting,0.572281339252
Negative,patchs,0.572281339252
Negative,corn,0.572281339252
Negative,raft,0.572281339252
Negative,adore,0.572281339252
Negative,hams,0.572281339252
Negative,arthurs,0.572281339252
Negative,coos,0.572281339252
Negative,pleaser,0.572281339252
Negative,sealed,0.572281339252
Negative,supplying,0.572281339252
Negative,seams,0.572281339252
Negative,smeared,0.572281339252
Negative,spiers,0.572281339252
Negative,arthouse,0.572281339252
Negative,cardinal,0.572281339252
Negative,irrational,0.572281339252
Negative,4th,0.572281339252
Negative,imagining,0.572281339252
Negative,turf,0.572281339252
Negative,teammates,0.572281339252
Negative,fatherly,0.572281339252
Negative,parking,0.572281339252
Negative,detect,0.572281339252
Negative,originated,0.572281339252
Negative,jon,0.572281339252
Negative,refusal,0.572281339252
Negative,vowed,0.572281339252
Negative,motherinlaw,0.572281339252
Negative,tower,0.572281339252
Negative,classmates,0.572281339252
Negative,midair,0.572281339252
Negative,grinds,0.572281339252
Negative,henslowe,0.572281339252
Negative,becker,0.572281339252
Negative,imported,0.572281339252
Negative,anniversary,0.572281339252
Negative,geared,0.572281339252
Negative,wretched,0.572281339252
Negative,domination,0.572281339252
Negative,dangelo,0.572281339252
Negative,adrien,0.572281339252
Negative,ricardo,0.572281339252
Negative,bout,0.572281339252
Negative,decadent,0.572281339252
Negative,screenings,0.572281339252
Negative,laments,0.572281339252
Negative,roving,0.572281339252
Negative,hardpressed,0.572281339252
Negative,lastminute,0.572281339252
Negative,moods,0.572281339252
Negative,yorker,0.572281339252
Negative,perpetual,0.572281339252
Negative,prof,0.572281339252
Negative,highconcept,0.572281339252
Negative,mines,0.572281339252
Negative,slated,0.572281339252
Negative,hardy,0.572281339252
Negative,recount,0.572281339252
Negative,annoy,0.572281339252
Negative,quinns,0.572281339252
Negative,carrier,0.572281339252
Negative,stamper,0.572281339252
Negative,atkinson,0.572281339252
Negative,barrels,0.572281339252
Negative,trifle,0.572281339252
Negative,shoving,0.572281339252
Negative,withdrawn,0.572281339252
Negative,reverse,0.572281339252
Negative,layer,0.572281339252
Negative,fantasizes,0.572281339252
Negative,geniuses,0.572281339252
Negative,rocker,0.572281339252
Negative,patric,0.572281339252
Negative,skg,0.572281339252
Negative,frighteningly,0.572281339252
Negative,leak,0.572281339252
Negative,champ,0.572281339252
Negative,alexs,0.572281339252
Negative,sequel,0.567332123281
Negative,shes,0.567119634137
Negative,daughter,0.565523973077
Negative,explain,0.561634095053
Negative,appear,0.558606402355
Negative,college,0.556851298683
Negative,door,0.554579337519
Negative,drop,0.553172516305
Negative,practically,0.553172516305
Negative,thoughts,0.553172516305
Negative,attempting,0.553172516305
Negative,air,0.55090768846
Negative,im,0.550510716581
Negative,kill,0.550255032922
Negative,running,0.550158528354
Negative,military,0.549561262752
Negative,rolling,0.549561262752
Negative,projects,0.549561262752
Negative,facts,0.549561262752
Negative,dialogue,0.548752803756
Negative,review,0.548264458134
Negative,appears,0.54719035829
Negative,jason,0.544266963083
Negative,stereotypical,0.544266963083
Negative,security,0.544266963083
Negative,boxoffice,0.544266963083
Negative,criminals,0.544266963083
Negative,africa,0.544266963083
Negative,duo,0.544266963083
Negative,analyze,0.544266963083
Negative,point,0.543899537883
Negative,pass,0.541907690209
Negative,career,0.541158821757
Negative,positive,0.540572479525
Negative,jerry,0.540572479525
Negative,charm,0.540572479525
Negative,players,0.539114475317
Negative,spends,0.539114475317
Negative,knew,0.538334007329
Negative,video,0.537847842189
Negative,respectable,0.535755463227
Negative,intention,0.535755463227
Negative,dressing,0.535755463227
Negative,pale,0.535755463227
Negative,letters,0.535755463227
Negative,twelve,0.535755463227
Negative,answered,0.535755463227
Negative,ken,0.535755463227
Negative,obligatory,0.535755463227
Negative,crush,0.535755463227
Negative,havoc,0.535755463227
Negative,complete,0.535755463227
Negative,directly,0.535755463227
Negative,mentioned,0.535755463227
Negative,any,0.534526417257
Negative,laugh,0.534313489053
Negative,amusing,0.533392325859
Negative,idea,0.533211774574
Negative,budget,0.530702235501
Negative,location,0.529212617361
Negative,theory,0.529212617361
Negative,buddies,0.529212617361
Negative,ensues,0.529212617361
Negative,saw,0.528499647225
Negative,oneliners,0.526477649639
Negative,wood,0.526477649639
Negative,falls,0.525888433768
Negative,either,0.524452814162
Negative,moved,0.519813919358
Negative,everybody,0.519813919358
Negative,passenger,0.519813919358
Negative,juvenile,0.519813919358
Negative,eliminate,0.519813919358
Negative,brainless,0.519813919358
Negative,exit,0.519813919358
Negative,scientific,0.519813919358
Negative,reasoning,0.519813919358
Negative,thereafter,0.519813919358
Negative,operative,0.519813919358
Negative,apollo,0.519813919358
Negative,mitch,0.519813919358
Negative,aim,0.519813919358
Negative,posing,0.519813919358
Negative,nor,0.519813919358
Negative,helm,0.519813919358
Negative,lit,0.519813919358
Negative,predictability,0.519813919358
Negative,cloud,0.519813919358
Negative,sewell,0.519813919358
Negative,measure,0.519813919358
Negative,widow,0.519813919358
Negative,upside,0.519813919358
Negative,campus,0.519813919358
Negative,meteor,0.519813919358
Negative,helen,0.519813919358
Negative,arrive,0.519813919358
Negative,hooks,0.519813919358
Negative,pouring,0.519813919358
Negative,injured,0.519813919358
Negative,unusually,0.519813919358
Negative,flowers,0.519813919358
Negative,activity,0.519813919358
Negative,mountain,0.519813919358
Negative,couch,0.519813919358
Negative,wished,0.519813919358
Negative,cake,0.519813919358
Negative,thriller,0.514400423172
Negative,angels,0.513387650199
Negative,synopsis,0.513387650199
Negative,forgotten,0.513387650199
Negative,reeves,0.513387650199
Negative,trip,0.512338798796
Negative,established,0.510880794588
Negative,throwing,0.510880794588
Negative,tyler,0.510880794588
Negative,fan,0.510880794588
Negative,did,0.509283251866
Negative,dollars,0.508716210475
Negative,plus,0.508716210475
Negative,didnt,0.508151001833
Negative,standard,0.507741087058
Negative,movie,0.505549567529
Negative,effort,0.505167143394
Negative,montage,0.505167143394
Negative,promised,0.505167143394
Negative,gus,0.505167143394
Negative,er,0.505167143394
Negative,neck,0.505167143394
Negative,momentum,0.505167143394
Negative,outing,0.505167143394
Negative,melodrama,0.505167143394
Negative,secondary,0.505167143394
Negative,thought,0.503694253995
Negative,dont,0.503018676815
Negative,whole,0.501689371422
Negative,gun,0.501198241191
Negative,yourself,0.500131553497
Negative,am,0.499349816799
Negative,morgan,0.498280757809
Negative,paper,0.498280757809
Negative,confusing,0.498280757809
Negative,escapes,0.498280757809
Negative,pulling,0.498280757809
Negative,died,0.498280757809
Negative,admittedly,0.498280757809
Negative,passes,0.498280757809
Negative,teenagers,0.498280757809
Negative,hell,0.497472751604
Negative,owner,0.496045753425
Negative,erotic,0.494278827251
Negative,cable,0.494278827251
Negative,mention,0.494278827251
Negative,t,0.492846871758
Negative,else,0.492034085798
Negative,occasional,0.491662879044
Negative,baseball,0.491662879044
Negative,problems,0.490667573699
Negative,need,0.489440270315
Negative,thats,0.489225599525
Negative,five,0.488865331065
Negative,sign,0.488449748449
Negative,thomas,0.488449748449
Negative,thin,0.486551465227
Negative,then,0.485443292474
Negative,could,0.484408583227
Negative,killed,0.482819711876
Negative,secluded,0.479171934861
Negative,dragons,0.479171934861
Negative,shawshank,0.479171934861
Negative,letter,0.479171934861
Negative,tech,0.479171934861
Negative,mens,0.479171934861
Negative,eroticism,0.479171934861
Negative,tyrell,0.479171934861
Negative,rockwell,0.479171934861
Negative,loads,0.479171934861
Negative,momentous,0.479171934861
Negative,introducing,0.479171934861
Negative,virtue,0.479171934861
Negative,believer,0.479171934861
Negative,phoebe,0.479171934861
Negative,smarter,0.479171934861
Negative,blanks,0.479171934861
Negative,exhusband,0.479171934861
Negative,tastes,0.479171934861
Negative,instructed,0.479171934861
Negative,calmly,0.479171934861
Negative,elena,0.479171934861
Negative,dimwit,0.479171934861
Negative,carnival,0.479171934861
Negative,cruises,0.479171934861
Negative,exboyfriend,0.479171934861
Negative,thou,0.479171934861
Negative,chase,0.479171934861
Negative,concrete,0.479171934861
Negative,lunacy,0.479171934861
Negative,graceful,0.479171934861
Negative,resulting,0.479171934861
Negative,ninth,0.479171934861
Negative,houston,0.479171934861
Negative,flopped,0.479171934861
Negative,instruments,0.479171934861
Negative,orphaned,0.479171934861
Negative,establishment,0.479171934861
Negative,grandpa,0.479171934861
Negative,sophomoric,0.479171934861
Negative,skateboarding,0.479171934861
Negative,incest,0.479171934861
Negative,excessively,0.479171934861
Negative,bearing,0.479171934861
Negative,spontaneously,0.479171934861
Negative,thickens,0.479171934861
Negative,concluded,0.479171934861
Negative,contents,0.479171934861
Negative,deacon,0.479171934861
Negative,onboard,0.479171934861
Negative,physician,0.479171934861
Negative,redneck,0.479171934861
Negative,gods,0.479171934861
Negative,photographed,0.479171934861
Negative,mocked,0.479171934861
Negative,caps,0.479171934861
Negative,aimed,0.479171934861
Negative,rendering,0.479171934861
Negative,shrink,0.479171934861
Negative,pillow,0.479171934861
Negative,pauses,0.479171934861
Negative,wistful,0.479171934861
Negative,antagonist,0.479171934861
Negative,plotlines,0.479171934861
Negative,jacobs,0.479171934861
Negative,hurts,0.479171934861
Negative,frankie,0.479171934861
Negative,baddies,0.479171934861
Negative,towering,0.479171934861
Negative,bass,0.479171934861
Negative,boredom,0.479171934861
Negative,lip,0.479171934861
Negative,millenium,0.479171934861
Negative,unconscious,0.479171934861
Negative,redemption,0.479171934861
Negative,decency,0.479171934861
Negative,plugs,0.479171934861
Negative,questioned,0.479171934861
Negative,orbit,0.479171934861
Negative,cluttered,0.479171934861
Negative,strapped,0.479171934861
Negative,rivalry,0.479171934861
Negative,archer,0.479171934861
Negative,sentiments,0.479171934861
Negative,emotionless,0.479171934861
Negative,morton,0.479171934861
Negative,criminally,0.479171934861
Negative,endless,0.479171934861
Negative,grab,0.479171934861
Negative,spotted,0.479171934861
Negative,misstep,0.479171934861
Negative,quit,0.479171934861
Negative,releasing,0.479171934861
Negative,resident,0.479171934861
Negative,preteen,0.479171934861
Negative,misha,0.479171934861
Negative,limitations,0.479171934861
Negative,ridley,0.479171934861
Negative,francis,0.479171934861
Negative,relegated,0.479171934861
Negative,graced,0.479171934861
Negative,wreck,0.479171934861
Negative,weirdly,0.479171934861
Negative,guise,0.479171934861
Negative,replacing,0.479171934861
Negative,convinces,0.479171934861
Negative,postman,0.479171934861
Negative,alfred,0.479171934861
Negative,ichabod,0.479171934861
Negative,overplayed,0.479171934861
Negative,coup,0.479171934861
Negative,sneaking,0.479171934861
Negative,favors,0.479171934861
Negative,tank,0.479171934861
Negative,programs,0.479171934861
Negative,shoulder,0.479171934861
Negative,disillusioned,0.479171934861
Negative,formerly,0.479171934861
Negative,fragments,0.479171934861
Negative,camelot,0.479171934861
Negative,theories,0.479171934861
Negative,acceptable,0.479171934861
Negative,borrowing,0.479171934861
Negative,undermined,0.479171934861
Negative,peasant,0.479171934861
Negative,bets,0.479171934861
Negative,amiable,0.479171934861
Negative,sheets,0.479171934861
Negative,supremely,0.479171934861
Negative,tub,0.479171934861
Negative,logic,0.479171934861
Negative,secrecy,0.479171934861
Negative,terrorize,0.479171934861
Negative,joan,0.479171934861
Negative,demonic,0.479171934861
Negative,tycoon,0.479171934861
Negative,deja,0.479171934861
Negative,tattoos,0.479171934861
Negative,del,0.479171934861
Negative,minimum,0.479171934861
Negative,print,0.479171934861
Negative,doctors,0.479171934861
Negative,beckinsale,0.479171934861
Negative,slimy,0.479171934861
Negative,county,0.479171934861
Negative,terrorizing,0.479171934861
Negative,blockbusters,0.479171934861
Negative,hippie,0.479171934861
Negative,infected,0.479171934861
Negative,shrieking,0.479171934861
Negative,byrne,0.479171934861
Negative,dragging,0.479171934861
Negative,theyll,0.479171934861
Negative,accidental,0.479171934861
Negative,luis,0.479171934861
Negative,exclaims,0.479171934861
Negative,cabin,0.479171934861
Negative,glamorous,0.479171934861
Negative,paltrow,0.479171934861
Negative,disposal,0.479171934861
Negative,chains,0.479171934861
Negative,lynn,0.479171934861
Negative,patsy,0.479171934861
Negative,forgetting,0.479171934861
Negative,flores,0.479171934861
Negative,ingenuity,0.479171934861
Negative,gate,0.479171934861
Negative,pacinos,0.479171934861
Negative,pesky,0.479171934861
Negative,formation,0.479171934861
Negative,predominantly,0.479171934861
Negative,improve,0.479171934861
Negative,rhythms,0.479171934861
Negative,screw,0.479171934861
Negative,dylan,0.479171934861
Negative,hunk,0.479171934861
Negative,obscene,0.479171934861
Negative,sunlight,0.479171934861
Negative,uncovered,0.479171934861
Negative,promoting,0.479171934861
Negative,hawaii,0.479171934861
Negative,reply,0.479171934861
Negative,informs,0.479171934861
Negative,caine,0.479171934861
Negative,patriotic,0.479171934861
Negative,shirley,0.479171934861
Negative,gavin,0.479171934861
Negative,polish,0.479171934861
Negative,baldwin,0.479171934861
Negative,classmate,0.479171934861
Negative,spouse,0.479171934861
Negative,dish,0.479171934861
Negative,employing,0.479171934861
Negative,herring,0.479171934861
Negative,excursion,0.479171934861
Negative,debacle,0.479171934861
Negative,impersonation,0.479171934861
Negative,temperature,0.479171934861
Negative,counterpoint,0.479171934861
Negative,cartoony,0.479171934861
Negative,license,0.479171934861
Negative,decline,0.479171934861
Negative,wonderland,0.479171934861
Negative,patterson,0.479171934861
Negative,marcus,0.479171934861
Negative,brooklyn,0.479171934861
Negative,sections,0.479171934861
Negative,inclined,0.479171934861
Negative,produces,0.479171934861
Negative,bewilderment,0.479171934861
Negative,g,0.479171934861
Negative,fascism,0.479171934861
Negative,mogul,0.479171934861
Negative,unbearably,0.479171934861
Negative,closer,0.479171934861
Negative,collar,0.479171934861
Negative,acerbic,0.479171934861
Negative,leap,0.479171934861
Negative,funds,0.479171934861
Negative,called,0.47472602983
Negative,lots,0.473717504769
Negative,thrown,0.472117177327
Negative,attack,0.471352430402
Negative,calls,0.471352430402
Negative,myself,0.470401725233
Negative,if,0.469982763406
Negative,tim,0.469187846288
Negative,mean,0.46870493581
Negative,appearance,0.466571898081
Negative,hank,0.465366135336
Negative,cat,0.465366135336
Negative,guys,0.465366135336
Negative,huge,0.465366135336
Negative,cop,0.463346967699
Negative,literally,0.462098421502
Negative,execution,0.462098421502
Negative,cameos,0.462098421502
Negative,lawrence,0.462098421502
Negative,fred,0.462098421502
Negative,awkward,0.462098421502
Negative,sudden,0.462098421502
Negative,eye,0.458413374694
Negative,writing,0.458110319333
Negative,heroes,0.456804121832
Negative,likes,0.456804121832
Negative,dating,0.456804121832
Negative,evidence,0.456804121832
Negative,neat,0.456804121832
Negative,comment,0.456804121832
Negative,ann,0.456804121832
Negative,everyones,0.456804121832
Negative,wrong,0.45546767427
Negative,plan,0.455325192907
Negative,screenwriter,0.454924388614
Negative,vegas,0.454225577731
Negative,lost,0.453775157795
Negative,stone,0.4526997235
Negative,regular,0.4526997235
Negative,anne,0.4526997235
Negative,talented,0.451691198439
Negative,girl,0.451235058358
Negative,boat,0.45097504303
Negative,deliver,0.45097504303
Negative,ok,0.45097504303
Negative,action,0.450689558703
Negative,matthew,0.450025589201
Negative,famed,0.446750457169
Negative,prize,0.446750457169
Negative,load,0.446750457169
Negative,barnes,0.446750457169
Negative,plagued,0.446750457169
Negative,link,0.446750457169
Negative,depressing,0.446750457169
Negative,shotgun,0.446750457169
Negative,arrest,0.446750457169
Negative,reasonably,0.446750457169
Negative,seduction,0.446750457169
Negative,dying,0.446750457169
Negative,introduce,0.446750457169
Negative,amusement,0.446750457169
Negative,bitch,0.446750457169
Negative,involve,0.446750457169
Negative,lions,0.446750457169
Negative,hideous,0.446750457169
Negative,suits,0.446750457169
Negative,alternative,0.446750457169
Negative,jimmy,0.446750457169
Negative,consistent,0.446750457169
Negative,wheel,0.446750457169
Negative,quickly,0.446750457169
Negative,stereotype,0.446750457169
Negative,disappeared,0.446750457169
Negative,plastic,0.446750457169
Negative,favor,0.446750457169
Negative,tiger,0.446750457169
Negative,plotline,0.446750457169
Negative,horses,0.446750457169
Negative,shady,0.446750457169
Negative,lower,0.446750457169
Negative,wouldve,0.446750457169
Negative,arent,0.443865066125
Negative,ground,0.44354802513
Negative,talking,0.442646058836
Negative,someone,0.441036805974
Negative,hold,0.441036805974
Negative,core,0.441036805974
Negative,bigger,0.441036805974
Negative,trying,0.440275154373
Negative,tough,0.439643570674
Negative,watching,0.43783113948
Negative,anyone,0.437351759166
Negative,altogether,0.437351759166
Negative,crowd,0.437351759166
Negative,marketing,0.437351759166
Negative,dantes,0.437351759166
Negative,anybody,0.437351759166
Negative,formula,0.434777815502
Negative,suspense,0.433761475171
Negative,psycho,0.432878282587
Negative,corner,0.432878282587
Negative,willis,0.431418803413
Negative,o,0.43026233438
Negative,ends,0.43026233438
Negative,luck,0.43026233438
Negative,kevin,0.428917164081
Negative,johnny,0.428545861791
Negative,summer,0.427004108996
Negative,apparent,0.426430472789
Negative,stand,0.42517704522
Negative,recently,0.42517704522
Negative,presence,0.423758814542
Negative,paul,0.423318700127
Negative,couple,0.421838759795
Negative,have,0.420547933637
Negative,pacing,0.420278245807
Negative,mistake,0.420278245807
Negative,payoff,0.420278245807
Negative,dreamed,0.420278245807
Negative,menu,0.420278245807
Negative,rundown,0.420278245807
Negative,rednecks,0.420278245807
Negative,courtney,0.420278245807
Negative,shadow,0.420278245807
Negative,shoots,0.420278245807
Negative,proven,0.420278245807
Negative,attic,0.420278245807
Negative,bearable,0.420278245807
Negative,stature,0.420278245807
Negative,san,0.420278245807
Negative,merit,0.420278245807
Negative,equipped,0.420278245807
Negative,carolina,0.420278245807
Negative,panache,0.420278245807
Negative,unsuccessfully,0.420278245807
Negative,russ,0.420278245807
Negative,sane,0.420278245807
Negative,clockwork,0.420278245807
Negative,clique,0.420278245807
Negative,bell,0.420278245807
Negative,flooded,0.420278245807
Negative,cuteness,0.420278245807
Negative,puzzling,0.420278245807
Negative,seventies,0.420278245807
Negative,mysteries,0.420278245807
Negative,anyones,0.420278245807
Negative,studying,0.420278245807
Negative,apologize,0.420278245807
Negative,roads,0.420278245807
Negative,consisting,0.420278245807
Negative,items,0.420278245807
Negative,wore,0.420278245807
Negative,belonging,0.420278245807
Negative,calculated,0.420278245807
Negative,retread,0.420278245807
Negative,dilemma,0.420278245807
Negative,wan,0.420278245807
Negative,unwilling,0.420278245807
Negative,curse,0.420278245807
Negative,lacked,0.420278245807
Negative,textbook,0.420278245807
Negative,smell,0.420278245807
Negative,duration,0.420278245807
Negative,equivalent,0.420278245807
Negative,hunky,0.420278245807
Negative,trusty,0.420278245807
Negative,katt,0.420278245807
Negative,uptight,0.420278245807
Negative,announced,0.420278245807
Negative,bare,0.420278245807
Negative,awe,0.420278245807
Negative,wreak,0.420278245807
Negative,slows,0.420278245807
Negative,avid,0.420278245807
Negative,crushed,0.420278245807
Negative,lucrative,0.420278245807
Negative,warn,0.420278245807
Negative,punctuated,0.420278245807
Negative,thereof,0.420278245807
Negative,cheek,0.420278245807
Negative,incessant,0.420278245807
Negative,arthur,0.420278245807
Negative,lurid,0.420278245807
Negative,farina,0.420278245807
Negative,scenarios,0.420278245807
Negative,weave,0.420278245807
Negative,biological,0.420278245807
Negative,brackett,0.420278245807
Negative,diamond,0.420278245807
Negative,gender,0.420278245807
Negative,dons,0.420278245807
Negative,utilizes,0.420278245807
Negative,intrusive,0.420278245807
Negative,moores,0.420278245807
Negative,started,0.420278245807
Negative,unsatisfied,0.420278245807
Negative,dam,0.420278245807
Negative,philadelphia,0.420278245807
Negative,chased,0.420278245807
Negative,kaplan,0.420278245807
Negative,alienation,0.420278245807
Negative,recommendation,0.420278245807
Negative,teachers,0.420278245807
Negative,tourist,0.420278245807
Negative,chuck,0.420278245807
Negative,sarcasm,0.420278245807
Negative,continuity,0.420278245807
Negative,swept,0.420278245807
Negative,josh,0.420278245807
Negative,pursues,0.420278245807
Negative,culminating,0.420278245807
Negative,insights,0.420278245807
Negative,sunrise,0.420278245807
Negative,seduced,0.420278245807
Negative,robbed,0.420278245807
Negative,lavish,0.420278245807
Negative,scheduled,0.420278245807
Negative,replete,0.420278245807
Negative,reverend,0.420278245807
Negative,option,0.420278245807
Negative,rip,0.420278245807
Negative,labute,0.420278245807
Negative,repeatedly,0.420278245807
Negative,mock,0.420278245807
Negative,scariest,0.420278245807
Negative,topic,0.420278245807
Negative,outset,0.420278245807
Negative,grossout,0.420278245807
Negative,agreed,0.420278245807
Negative,bogged,0.420278245807
Negative,marries,0.420278245807
Negative,charts,0.420278245807
Negative,jaded,0.420278245807
Negative,misadventures,0.420278245807
Negative,urges,0.420278245807
Negative,opus,0.420278245807
Negative,do,0.417843903833
Negative,intelligence,0.414401679471
Negative,stuff,0.414019255336
Negative,start,0.413880474609
Negative,get,0.413820182066
Negative,shock,0.412500895216
Negative,writer,0.40878260697
Negative,wears,0.40878260697
Negative,big,0.40878260697
Negative,starting,0.40878260697
Negative,critic,0.40878260697
Negative,off,0.40844310937
Negative,kept,0.407222092982
Negative,acting,0.406695273534
Negative,whos,0.40660330891
Negative,shut,0.405171353417
Negative,michelle,0.405171353417
Negative,aint,0.405171353417
Negative,jumps,0.405171353417
Negative,apart,0.403404427243
Negative,director,0.402821048731
Negative,xfiles,0.40235633781
Negative,test,0.40235633781
Negative,water,0.40166256764
Negative,damned,0.398251939477
Negative,punch,0.398251939477
Negative,casino,0.398251939477
Negative,cousin,0.398251939477
Negative,coherent,0.398251939477
Negative,sheen,0.398251939477
Negative,officers,0.398251939477
Negative,comparisons,0.398251939477
Negative,distance,0.398251939477
Negative,mom,0.398251939477
Negative,hundred,0.398251939477
Negative,liner,0.398251939477
Negative,advanced,0.398251939477
Negative,grandfather,0.398251939477
Negative,lengthy,0.398251939477
Negative,kong,0.395403577168
Negative,substance,0.394283037274
Negative,acts,0.394283037274
Negative,miss,0.393311198207
Negative,scare,0.391709093611
Negative,jan,0.391709093611
Negative,bits,0.391709093611
Negative,sheriff,0.391709093611
Negative,aforementioned,0.391709093611
Negative,stanley,0.391709093611
Negative,intended,0.389904596764
Negative,fight,0.389417282103
Negative,team,0.389059515197
Negative,elaborate,0.38856938608
Negative,cliched,0.38856938608
Negative,sends,0.38856938608
Negative,fly,0.38856938608
Negative,killer,0.388024046803
Negative,even,0.387592320302
Negative,giant,0.385512827647
Negative,odd,0.384654336077
Negative,only,0.383519695797
Negative,revenge,0.37963626131
Negative,hot,0.37963626131
Negative,afterthought,0.37963626131
Negative,tree,0.37963626131
Negative,victoria,0.37963626131
Negative,caper,0.37963626131
Negative,investigation,0.37963626131
Negative,punk,0.37963626131
Negative,ostensibly,0.37963626131
Negative,needlessly,0.37963626131
Negative,meal,0.37963626131
Negative,ethics,0.37963626131
Negative,seinfeld,0.37963626131
Negative,pedestrian,0.37963626131
Negative,raiders,0.37963626131
Negative,fades,0.37963626131
Negative,walker,0.37963626131
Negative,wolf,0.37963626131
Negative,oz,0.37963626131
Negative,generous,0.37963626131
Negative,fever,0.37963626131
Negative,dopey,0.37963626131
Negative,cheerleader,0.37963626131
Negative,duties,0.37963626131
Negative,capt,0.37963626131
Negative,arab,0.37963626131
Negative,schlock,0.37963626131
Negative,fifty,0.37963626131
Negative,justified,0.37963626131
Negative,respected,0.37963626131
Negative,pounds,0.37963626131
Negative,hitchcocks,0.37963626131
Negative,banana,0.37963626131
Negative,vault,0.37963626131
Negative,provoking,0.37963626131
Negative,russian,0.37963626131
Negative,dealers,0.37963626131
Negative,arrogance,0.37963626131
Negative,sprinkled,0.37963626131
Negative,gillian,0.37963626131
Negative,sluggish,0.37963626131
Negative,item,0.37963626131
Negative,targets,0.37963626131
Negative,exaggeration,0.37963626131
Negative,skarsg,0.37963626131
Negative,middle,0.37963626131
Negative,broken,0.37963626131
Negative,collision,0.37963626131
Negative,malone,0.37963626131
Negative,fist,0.37963626131
Negative,marilyn,0.37963626131
Negative,winkler,0.37963626131
Negative,brandon,0.37963626131
Negative,frames,0.37963626131
Negative,originals,0.37963626131
Negative,biblical,0.37963626131
Negative,pocahontas,0.37963626131
Negative,stud,0.37963626131
Negative,finishes,0.37963626131
Negative,deaths,0.37963626131
Negative,proceeds,0.37963626131
Negative,edits,0.37963626131
Negative,bloated,0.37963626131
Negative,stopping,0.37963626131
Negative,possessed,0.37963626131
Negative,admiration,0.37963626131
Negative,performer,0.37963626131
Negative,narrowly,0.37963626131
Negative,teri,0.37963626131
Negative,pro,0.37963626131
Negative,punches,0.37963626131
Negative,couples,0.37963626131
Negative,statue,0.37963626131
Negative,ya,0.37963626131
Negative,naughty,0.37963626131
Negative,shamelessly,0.37963626131
Negative,regulars,0.37963626131
Negative,treating,0.37963626131
Negative,epitome,0.37963626131
Negative,threats,0.37963626131
Negative,freak,0.37963626131
Negative,hopper,0.37963626131
Negative,attractive,0.37963626131
Negative,already,0.377744201969
Negative,obviously,0.377209523915
Negative,just,0.377099225075
Negative,starring,0.376556868378
Negative,going,0.375814550358
Negative,i,0.374441098905
Negative,cut,0.3735617469
Negative,yes,0.373377270838
Negative,chosen,0.372972531029
Negative,know,0.371915224246
Negative,quest,0.371368645326
Negative,incredibly,0.371368645326
Negative,forest,0.368747945167
Negative,struggling,0.368747945167
Negative,grace,0.365830461785
Negative,richard,0.365352035304
Negative,my,0.365185105012
Negative,uneven,0.363694717441
Negative,funeral,0.363694717441
Negative,highway,0.363694717441
Negative,curious,0.363694717441
Negative,wacky,0.363694717441
Negative,territory,0.363694717441
Negative,twist,0.363694717441
Negative,beats,0.363694717441
Negative,morning,0.363694717441
Negative,expressions,0.363694717441
Negative,ruin,0.363694717441
Negative,nostalgia,0.363694717441
Negative,carrie,0.363694717441
Negative,thing,0.362416015792
Negative,okay,0.36160233848
Negative,comedic,0.360777234059
Negative,matters,0.360777234059
Negative,made,0.360374359149
Negative,picks,0.358877701143
Negative,mighty,0.358877701143
Negative,lewis,0.358877701143
Negative,comments,0.358877701143
Negative,described,0.358877701143
Negative,display,0.358877701143
Negative,directorial,0.358877701143
Negative,hip,0.358877701143
Negative,girlfriend,0.357181410482
Negative,thoroughly,0.356552648197
Negative,scientist,0.356552648197
Negative,so,0.355681529158
Negative,doesnt,0.352189255965
Negative,bride,0.349888917916
Negative,used,0.349888917916
Negative,texas,0.349888917916
Negative,advice,0.349888917916
Negative,spinning,0.349888917916
Negative,superfluous,0.349888917916
Negative,tightly,0.349888917916
Negative,menacing,0.349888917916
Negative,condor,0.349888917916
Negative,davidson,0.349888917916
Negative,clients,0.349888917916
Negative,static,0.349888917916
Negative,accompany,0.349888917916
Negative,extraordinarily,0.349888917916
Negative,site,0.349888917916
Negative,wet,0.349888917916
Negative,heartless,0.349888917916
Negative,dozens,0.349888917916
Negative,kubricks,0.349888917916
Negative,killings,0.349888917916
Negative,marine,0.349888917916
Negative,benefit,0.349888917916
Negative,strained,0.349888917916
Negative,whiny,0.349888917916
Negative,locals,0.349888917916
Negative,ditzy,0.349888917916
Negative,jonathan,0.349888917916
Negative,hiding,0.349888917916
Negative,correctly,0.349888917916
Negative,cynicism,0.349888917916
Negative,dawsons,0.349888917916
Negative,unconventional,0.349888917916
Negative,ought,0.349888917916
Negative,demonstrated,0.349888917916
Negative,mistress,0.349888917916
Negative,artificial,0.349888917916
Negative,sentence,0.349888917916
Negative,landing,0.349888917916
Negative,sharing,0.349888917916
Negative,q,0.349888917916
Negative,jock,0.349888917916
Negative,shattered,0.349888917916
Negative,homicide,0.349888917916
Negative,ireland,0.349888917916
