Type,Token,Log(Probability)
Positive,provides,0.579721754193
Positive,communicate,0.579721754193
Positive,understandably,0.579721754193
Positive,options,0.579721754193
Positive,2000s,0.579721754193
Positive,fullblown,0.579721754193
Positive,influences,0.579721754193
Positive,lowlevel,0.579721754193
Positive,clashes,0.579721754193
Positive,lobby,0.579721754193
Positive,entirety,0.579721754193
Positive,pianist,0.579721754193
Positive,condemnation,0.579721754193
Positive,contrasting,0.579721754193
Positive,strands,0.579721754193
Positive,fold,0.579721754193
Positive,geri,0.579721754193
Positive,interplay,0.579721754193
Positive,frontier,0.579721754193
Positive,welldeserved,0.579721754193
Positive,atypical,0.579721754193
Positive,chapters,0.579721754193
Positive,acquired,0.579721754193
Positive,legendary,0.579721754193
Positive,bronx,0.579721754193
Positive,alices,0.579721754193
Positive,disagree,0.579721754193
Positive,firstly,0.579721754193
Positive,captivating,0.579721754193
Positive,sensibilities,0.579721754193
Positive,petersen,0.579721754193
Positive,kelsey,0.579721754193
Positive,continues,0.579721754193
Positive,relationships,0.579721754193
Positive,forces,0.57067661459
Positive,century,0.57067661459
Positive,considered,0.56973766562
Positive,position,0.567121717413
Positive,naturally,0.565222184498
Positive,annie,0.565222184498
Positive,held,0.562648240834
Positive,tiny,0.562648240834
Positive,whether,0.561855333399
Positive,energetic,0.558963194026
Positive,campaign,0.558963194026
Positive,primary,0.558963194026
Positive,spoilers,0.558963194026
Positive,wishes,0.558963194026
Positive,especially,0.558026683093
Positive,support,0.55645197487
Positive,happy,0.555875012238
Positive,insurrection,0.553249542831
Positive,prevent,0.553249542831
Positive,gloria,0.553249542831
Positive,mentally,0.553249542831
Positive,upset,0.553249542831
Positive,winner,0.553249542831
Positive,neighbors,0.553249542831
Positive,sentimental,0.553249542831
Positive,serial,0.553249542831
Positive,performance,0.552653510994
Positive,ryan,0.55197676371
Positive,lives,0.551524862362
Positive,starship,0.550575408533
Positive,knowing,0.54902495697
Positive,image,0.54902495697
Positive,general,0.545370249402
Positive,lynchs,0.543195878168
Positive,spotlight,0.543195878168
Positive,spoiler,0.543195878168
Positive,katie,0.543195878168
Positive,germany,0.543195878168
Positive,neve,0.543195878168
Positive,rebel,0.543195878168
Positive,belong,0.543195878168
Positive,nonetheless,0.543195878168
Positive,marie,0.543195878168
Positive,weary,0.543195878168
Positive,automatically,0.543195878168
Positive,map,0.543195878168
Positive,venture,0.543195878168
Positive,genres,0.543195878168
Positive,hoped,0.543195878168
Positive,lasting,0.543195878168
Positive,chapter,0.543195878168
Positive,paramount,0.543195878168
Positive,brave,0.543195878168
Positive,jeanne,0.543195878168
Positive,contest,0.543195878168
Positive,british,0.540727622577
Positive,human,0.539611540818
Positive,very,0.539472286373
Positive,key,0.537901578498
Positive,silver,0.534633864664
Positive,accomplished,0.534633864664
Positive,variety,0.534633864664
Positive,interviews,0.534633864664
Positive,france,0.534633864664
Positive,treats,0.534633864664
Positive,differences,0.534633864664
Positive,sleazy,0.534633864664
Positive,guest,0.534633864664
Positive,demonstrates,0.534633864664
Positive,told,0.531554471732
Positive,truly,0.531397306849
Positive,enemy,0.530812153712
Positive,keaton,0.530812153712
Positive,commercial,0.530812153712
Positive,puts,0.529598274767
Positive,carry,0.529598274767
Positive,exciting,0.528647569598
Positive,flashbacks,0.528647569598
Positive,breaks,0.528647569598
Positive,design,0.527254334298
Positive,comic,0.526980292121
Positive,fantasy,0.526282495231
Positive,wedding,0.524226641601
Positive,shows,0.522183344751
Positive,hop,0.520828065139
Positive,dinosaurs,0.520828065139
Positive,principals,0.520828065139
Positive,citizens,0.520828065139
Positive,observation,0.520828065139
Positive,nicholsons,0.520828065139
Positive,explicitly,0.520828065139
Positive,scope,0.520828065139
Positive,rounding,0.520828065139
Positive,flawed,0.520828065139
Positive,slang,0.520828065139
Positive,select,0.520828065139
Positive,sympathize,0.520828065139
Positive,jew,0.520828065139
Positive,attacking,0.520828065139
Positive,dimensional,0.520828065139
Positive,santa,0.520828065139
Positive,redundant,0.520828065139
Positive,newman,0.520828065139
Positive,pompous,0.520828065139
Positive,seductive,0.520828065139
Positive,askew,0.520828065139
Positive,dusk,0.520828065139
Positive,recognition,0.520828065139
Positive,indians,0.520828065139
Positive,indiana,0.520828065139
Positive,greed,0.520828065139
Positive,maiden,0.520828065139
Positive,attacked,0.520828065139
Positive,playful,0.520828065139
Positive,hitmen,0.520828065139
Positive,resides,0.520828065139
Positive,dangers,0.520828065139
Positive,valuable,0.520828065139
Positive,creeps,0.520828065139
Positive,utilize,0.520828065139
Positive,kindly,0.520828065139
Positive,packs,0.520828065139
Positive,flees,0.520828065139
Positive,foreman,0.520828065139
Positive,crouching,0.520828065139
Positive,missile,0.520828065139
Positive,precisely,0.520828065139
Positive,joys,0.520828065139
Positive,swinging,0.520828065139
Positive,eat,0.520828065139
Positive,stan,0.520828065139
Positive,immensely,0.520828065139
Positive,orgy,0.520828065139
Positive,ma,0.520828065139
Positive,summary,0.520828065139
Positive,bank,0.520828065139
Positive,bleak,0.520828065139
Positive,responsibility,0.520828065139
Positive,alluring,0.520828065139
Positive,clan,0.520828065139
Positive,cameraman,0.520828065139
Positive,cowriter,0.520828065139
Positive,decidedly,0.520828065139
Positive,portraying,0.520828065139
Positive,recruits,0.520828065139
Positive,winners,0.520828065139
Positive,located,0.520828065139
Positive,neill,0.520828065139
Positive,attributed,0.520828065139
Positive,tight,0.520828065139
Positive,corporation,0.520828065139
Positive,combining,0.520828065139
Positive,heavenly,0.520828065139
Positive,bail,0.520828065139
Positive,subgenre,0.520828065139
Positive,disgust,0.520828065139
Positive,sidneys,0.520828065139
Positive,expense,0.520828065139
Positive,strains,0.520828065139
Positive,setting,0.520828065139
Positive,judi,0.520828065139
Positive,exclusive,0.520828065139
Positive,net,0.520828065139
Positive,satisfaction,0.520828065139
Positive,robber,0.520828065139
Positive,styles,0.520828065139
Positive,championship,0.520828065139
Positive,uniform,0.520828065139
Positive,timeless,0.520828065139
Positive,cartoons,0.520828065139
Positive,romances,0.520828065139
Positive,dug,0.520828065139
Positive,hamill,0.520828065139
Positive,evils,0.520828065139
Positive,impressive,0.51813395597
Positive,indeed,0.516527927705
Positive,minor,0.516527927705
Positive,apartment,0.515945843759
Positive,form,0.515591416773
Positive,fox,0.515181501998
Positive,against,0.514701962342
Positive,desire,0.512607558334
Positive,send,0.512607558334
Positive,important,0.511931664651
Positive,choice,0.511550251551
Positive,common,0.511550251551
Positive,doors,0.51018082094
Positive,appearances,0.51018082094
Positive,lake,0.51018082094
Positive,stephen,0.508337120956
Positive,therefore,0.505721172749
Positive,delivering,0.505721172749
Positive,individual,0.505721172749
Positive,town,0.505060749281
Positive,many,0.503346365561
Positive,events,0.503269693755
Positive,inside,0.502680718429
Positive,central,0.501719242191
Positive,eventually,0.501719242191
Positive,afraid,0.501719242191
Positive,faces,0.498801758809
Positive,husband,0.496760305177
Positive,boston,0.494832856606
Positive,affairs,0.494832856606
Positive,alice,0.494832856606
Positive,morse,0.494832856606
Positive,approached,0.494832856606
Positive,columbia,0.494832856606
Positive,wed,0.494832856606
Positive,stage,0.494832856606
Positive,aware,0.494832856606
Positive,scripts,0.494832856606
Positive,aid,0.494832856606
Positive,statements,0.494832856606
Positive,nod,0.494832856606
Positive,adults,0.494832856606
Positive,manhattan,0.494832856606
Positive,psyche,0.494832856606
Positive,contain,0.494832856606
Positive,patricia,0.494832856606
Positive,arrived,0.494832856606
Positive,peculiar,0.494832856606
Positive,australia,0.494832856606
Positive,relative,0.494832856606
Positive,ving,0.494832856606
Positive,ponder,0.494832856606
Positive,wakes,0.494832856606
Positive,beer,0.494832856606
Positive,season,0.494832856606
Positive,betrayal,0.494832856606
Positive,contract,0.494832856606
Positive,speeding,0.494832856606
Positive,forgive,0.494832856606
Positive,reach,0.494832856606
Positive,collect,0.494832856606
Positive,nervous,0.494832856606
Positive,respects,0.494832856606
Positive,throne,0.494832856606
Positive,truth,0.494832856606
Positive,feature,0.494832856606
Positive,learns,0.494832856606
Positive,prove,0.490454416096
Positive,horror,0.489740387355
Positive,service,0.486612349801
Positive,barrymore,0.486612349801
Positive,unable,0.486612349801
Positive,loss,0.486612349801
Positive,goodman,0.486612349801
Positive,status,0.486612349801
Positive,mother,0.486135346973
Positive,light,0.485599576828
Positive,theme,0.485204155408
Positive,rated,0.485204155408
Positive,also,0.485204155408
Positive,seen,0.484564521152
Positive,babe,0.484302189114
Positive,emotional,0.484302189114
Positive,follow,0.484302189114
Positive,ruthless,0.480186080642
Positive,admirable,0.480186080642
Positive,slips,0.480186080642
Positive,graduate,0.480186080642
Positive,vital,0.480186080642
Positive,discussion,0.480186080642
Positive,befriends,0.480186080642
Positive,florida,0.480186080642
Positive,predict,0.480186080642
Positive,references,0.480186080642
Positive,objects,0.480186080642
Positive,richards,0.480186080642
Positive,punishment,0.480186080642
Positive,leads,0.480186080642
Positive,alien,0.475385094378
Positive,novel,0.472806550276
Positive,yet,0.471246036288
Positive,prologue,0.470787382639
Positive,rooting,0.470787382639
Positive,joker,0.470787382639
Positive,enjoyment,0.470787382639
Positive,portrait,0.470787382639
Positive,pod,0.470787382639
Positive,discovering,0.470787382639
Positive,clever,0.470787382639
Positive,struggles,0.470787382639
Positive,final,0.470097263018
Positive,listen,0.464244536773
Positive,proves,0.464244536773
Positive,specifically,0.464244536773
Positive,segment,0.464244536773
Positive,forms,0.464244536773
Positive,thank,0.464244536773
Positive,pam,0.464244536773
Positive,reluctant,0.464244536773
Positive,hundreds,0.464244536773
Positive,escape,0.464244536773
Positive,realize,0.464244536773
Positive,arrival,0.464244536773
Positive,separate,0.464244536773
Positive,regardless,0.464244536773
Positive,ben,0.463167496752
Positive,deal,0.462152157811
Positive,millionaire,0.459427520475
Positive,downright,0.459427520475
Positive,letting,0.459427520475
Positive,reminds,0.459427520475
Positive,hearing,0.459427520475
Positive,karen,0.459427520475
Positive,allowing,0.459427520475
Positive,fine,0.458745556368
Positive,using,0.45841545797
Positive,finds,0.458276127724
Positive,job,0.457634238652
Positive,losing,0.455733036917
Positive,challenge,0.455733036917
Positive,suggests,0.455733036917
Positive,f,0.455733036917
Positive,creating,0.455733036917
Positive,touch,0.454190872109
Positive,elizabeth,0.454190872109
Positive,despite,0.453713869281
Positive,friends,0.45358072406
Positive,men,0.453103979167
Positive,young,0.452593329387
Positive,most,0.450686772156
Positive,eight,0.450438737248
Positive,released,0.44909231154
Positive,south,0.448477220914
Positive,90s,0.448477220914
Positive,extreme,0.448477220914
Positive,martin,0.447618218185
Positive,cult,0.446827483695
Positive,small,0.446528510522
Positive,easily,0.442218230443
Positive,fresh,0.441393597645
Positive,sets,0.439996990526
Positive,seven,0.439400465795
Positive,subject,0.43711735875
Positive,dramatic,0.436130900564
Positive,parents,0.434476026923
Positive,each,0.434173682885
Positive,side,0.432291390537
Positive,run,0.432291390537
Positive,reminiscent,0.427718660748
Positive,sea,0.427718660748
Positive,marry,0.427718660748
Positive,opera,0.427718660748
Positive,hilariously,0.427718660748
Positive,aggression,0.427718660748
Positive,spoke,0.427718660748
Positive,tying,0.427718660748
Positive,reviewing,0.427718660748
Positive,absolute,0.427718660748
Positive,attracts,0.427718660748
Positive,rewarded,0.427718660748
Positive,satisfied,0.427718660748
Positive,ring,0.427718660748
Positive,smirk,0.427718660748
Positive,novikov137,0.427718660748
Positive,similarly,0.427718660748
Positive,meetings,0.427718660748
Positive,pressures,0.427718660748
Positive,familial,0.427718660748
Positive,academic,0.427718660748
Positive,technicolor,0.427718660748
Positive,professors,0.427718660748
Positive,matched,0.427718660748
Positive,neglect,0.427718660748
Positive,excesses,0.427718660748
Positive,lurking,0.427718660748
Positive,handsome,0.427718660748
Positive,fumbling,0.427718660748
Positive,cowritten,0.427718660748
Positive,andrea,0.427718660748
Positive,investment,0.427718660748
Positive,contender,0.427718660748
Positive,introduction,0.427718660748
Positive,distraction,0.427718660748
Positive,muted,0.427718660748
Positive,tristar,0.427718660748
Positive,loaf,0.427718660748
Positive,cannes,0.427718660748
Positive,agreement,0.427718660748
Positive,charmed,0.427718660748
Positive,uniqueness,0.427718660748
Positive,imply,0.427718660748
Positive,unknowns,0.427718660748
Positive,counter,0.427718660748
Positive,profile,0.427718660748
Positive,highs,0.427718660748
Positive,greedy,0.427718660748
Positive,pines,0.427718660748
Positive,reappears,0.427718660748
Positive,stardom,0.427718660748
Positive,cheats,0.427718660748
Positive,romantically,0.427718660748
Positive,collide,0.427718660748
Positive,roommate,0.427718660748
Positive,supercop,0.427718660748
Positive,mojo,0.427718660748
Positive,glorified,0.427718660748
Positive,ilm,0.427718660748
Positive,quentin,0.427718660748
Positive,maximum,0.427718660748
Positive,wreckage,0.427718660748
Positive,gut,0.427718660748
Positive,filmmaking,0.427718660748
Positive,grandson,0.427718660748
Positive,offend,0.427718660748
Positive,non,0.427718660748
Positive,album,0.427718660748
Positive,recover,0.427718660748
Positive,importantly,0.427718660748
Positive,mcdonalds,0.427718660748
Positive,fascinated,0.427718660748
Positive,traps,0.427718660748
Positive,protests,0.427718660748
Positive,elizabeths,0.427718660748
Positive,offended,0.427718660748
Positive,pushes,0.427718660748
Positive,costner,0.427718660748
Positive,overnight,0.427718660748
Positive,flatout,0.427718660748
Positive,referred,0.427718660748
Positive,fischer,0.427718660748
Positive,heavyweight,0.427718660748
Positive,lie,0.427718660748
Positive,trees,0.427718660748
Positive,sacrifices,0.427718660748
Positive,schizophrenic,0.427718660748
Positive,sentenced,0.427718660748
Positive,governor,0.427718660748
Positive,shaw,0.427718660748
Positive,ratings,0.427718660748
Positive,armin,0.427718660748
Positive,accustomed,0.427718660748
Positive,eerily,0.427718660748
Positive,paintings,0.427718660748
Positive,volatile,0.427718660748
Positive,housewife,0.427718660748
Positive,laundry,0.427718660748
Positive,transvestite,0.427718660748
Positive,fierce,0.427718660748
Positive,enormously,0.427718660748
Positive,nobodys,0.427718660748
Positive,proyas,0.427718660748
Positive,finch,0.427718660748
Positive,heading,0.427718660748
Positive,programming,0.427718660748
Positive,typecast,0.427718660748
Positive,crucial,0.427718660748
Positive,incorporating,0.427718660748
Positive,picking,0.427718660748
Positive,topics,0.427718660748
Positive,toller,0.427718660748
Positive,disappear,0.427718660748
Positive,kinnear,0.427718660748
Positive,canada,0.427718660748
Positive,highprofile,0.427718660748
Positive,switching,0.427718660748
Positive,fend,0.427718660748
Positive,climactic,0.427718660748
Positive,expressing,0.427718660748
Positive,notably,0.427718660748
Positive,examine,0.427718660748
Positive,intricately,0.427718660748
Positive,search,0.427718660748
Positive,techno,0.427718660748
Positive,busey,0.427718660748
Positive,donaldson,0.427718660748
Positive,landed,0.427718660748
Positive,crawls,0.427718660748
Positive,pal,0.427718660748
Positive,mistakenly,0.427718660748
Positive,bergman,0.427718660748
Positive,distraught,0.427718660748
Positive,timid,0.427718660748
Positive,brent,0.427718660748
Positive,bestseller,0.427718660748
Positive,cohesive,0.427718660748
Positive,charming,0.427718660748
Positive,vicious,0.427718660748
Positive,sing,0.427718660748
Positive,arnie,0.427718660748
Positive,johnnys,0.427718660748
Positive,strive,0.427718660748
Positive,freshness,0.427718660748
Positive,loved,0.427718660748
Positive,supported,0.427718660748
Positive,terrorized,0.427718660748
Positive,regain,0.427718660748
Positive,enjoy,0.427718660748
Positive,courteney,0.427718660748
Positive,companys,0.427718660748
Positive,complexity,0.427718660748
Positive,lair,0.427718660748
Positive,roxbury,0.427718660748
Positive,immigrants,0.427718660748
Positive,n,0.427718660748
Positive,fury,0.427718660748
Positive,perez,0.427718660748
Positive,looses,0.427718660748
Positive,dolby,0.427718660748
Positive,rampling,0.427718660748
Positive,qualifies,0.427718660748
Positive,realise,0.427718660748
Positive,nightmarish,0.427718660748
Positive,confesses,0.427718660748
Positive,feminist,0.427718660748
Positive,duty,0.427718660748
Positive,exhausting,0.427718660748
Positive,ala,0.427718660748
Positive,multitude,0.427718660748
Positive,molina,0.427718660748
Positive,fanatics,0.427718660748
Positive,embraced,0.427718660748
Positive,pirates,0.427718660748
Positive,deadend,0.427718660748
Positive,interact,0.427718660748
Positive,seasons,0.427718660748
Positive,windows,0.427718660748
Positive,corruption,0.427718660748
Positive,anguish,0.427718660748
Positive,tormented,0.427718660748
Positive,systematically,0.427718660748
Positive,unnoticed,0.427718660748
Positive,cases,0.427718660748
Positive,fortunate,0.427718660748
Positive,bentley,0.427718660748
Positive,centuries,0.427718660748
Positive,dive,0.427718660748
Positive,organic,0.427718660748
Positive,echo,0.427718660748
Positive,cracking,0.427718660748
Positive,truer,0.427718660748
Positive,hosts,0.427718660748
Positive,scared,0.427718660748
Positive,richardson,0.427718660748
Positive,financial,0.427718660748
Positive,shelves,0.427718660748
Positive,dora,0.427718660748
Positive,thoughtprovoking,0.427718660748
Positive,hurt,0.427718660748
Positive,amoral,0.427718660748
Positive,terrence,0.427718660748
Positive,surgery,0.427718660748
Positive,countryside,0.427718660748
Positive,incessantly,0.427718660748
Positive,w,0.427718660748
Positive,satire,0.427718660748
Positive,clutches,0.427718660748
Positive,lane,0.427718660748
Positive,experiencing,0.427718660748
Positive,superbly,0.427718660748
Positive,interactions,0.427718660748
Positive,innocent,0.427718660748
Positive,garage,0.427718660748
Positive,frustration,0.427718660748
Positive,child,0.427718660748
Positive,rapid,0.427718660748
Positive,refusing,0.427718660748
Positive,rookie,0.427718660748
Positive,dumping,0.427718660748
Positive,quirks,0.427718660748
Positive,anonymous,0.427718660748
Positive,striking,0.427718660748
Positive,embrace,0.427718660748
Positive,struck,0.427718660748
Positive,paints,0.427718660748
Positive,apocalypse,0.427718660748
Positive,talked,0.427718660748
Positive,duncan,0.427718660748
Positive,secrets,0.427718660748
Positive,terminator,0.427718660748
Positive,visits,0.427718660748
Positive,wizard,0.427718660748
Positive,understood,0.427718660748
Positive,akin,0.427718660748
Positive,deserving,0.427718660748
Positive,optimistic,0.427718660748
Positive,amazingly,0.427718660748
Positive,propaganda,0.427718660748
Positive,aspirations,0.427718660748
Positive,earlier,0.427718660748
Positive,coburn,0.427718660748
Positive,boundaries,0.427718660748
Positive,resist,0.427718660748
Positive,blessed,0.427718660748
Positive,pleasure,0.427718660748
Positive,sexuality,0.427718660748
Positive,proved,0.427718660748
Positive,hopes,0.427718660748
Positive,joes,0.427718660748
Positive,rea,0.427718660748
Positive,throat,0.427718660748
Positive,arises,0.427718660748
Positive,likable,0.427718660748
Positive,blue,0.427718660748
Positive,nolte,0.427718660748
Positive,shadows,0.427718660748
Positive,associate,0.427718660748
Positive,indy,0.427718660748
Positive,uniformly,0.427718660748
Positive,filmed,0.427718660748
Positive,factory,0.427718660748
Positive,hungry,0.427718660748
Positive,clerks,0.427718660748
Positive,replies,0.427718660748
Positive,bowl,0.427718660748
Positive,slick,0.427718660748
Positive,kingpin,0.427718660748
Positive,amongst,0.427718660748
Positive,decisions,0.427718660748
Positive,program,0.427718660748
Positive,dudes,0.427718660748
Positive,buck,0.427718660748
Positive,prom,0.427718660748
Positive,reunion,0.427718660748
Positive,confession,0.427718660748
Positive,boasts,0.427718660748
Positive,serendipity,0.427718660748
Positive,chaos,0.427718660748
Positive,generations,0.427718660748
Positive,frears,0.427718660748
Positive,horrific,0.427718660748
Positive,robert,0.421913039066
Positive,art,0.420065088204
Positive,doubt,0.419257081999
Positive,including,0.418785535978
Positive,alive,0.415941492971
Positive,surprised,0.414662507922
Positive,king,0.413071884783
Positive,ending,0.412845384266
Positive,viewing,0.412121805697
Positive,russell,0.412121805697
Positive,suspects,0.408353335881
Positive,become,0.407419099137
Positive,fear,0.405692354418
Positive,clooney,0.404635047635
Positive,built,0.404635047635
Positive,violence,0.40218356864
Positive,boxing,0.40218356864
Positive,able,0.401723452215
Positive,genuine,0.400751613147
Positive,begins,0.40008754177
Positive,several,0.395775768245
Positive,treated,0.395297183055
Positive,charles,0.395297183055
Positive,civil,0.395297183055
Positive,persona,0.395297183055
Positive,achievement,0.395297183055
Positive,married,0.392953242587
Positive,media,0.390243955329
Positive,hood,0.390243955329
Positive,cameras,0.390243955329
Positive,power,0.390243955329
Positive,rating,0.388724529132
Positive,accept,0.38707667625
Positive,characterization,0.38707667625
Positive,food,0.385898485053
Positive,prison,0.383324541389
Positive,standing,0.383324541389
Positive,namely,0.383324541389
Positive,hackman,0.383324541389
Positive,seek,0.383324541389
Positive,teeth,0.383324541389
Positive,arrogant,0.383324541389
Positive,unhappy,0.383324541389
Positive,path,0.383324541389
Positive,cooper,0.383324541389
Positive,grasp,0.383324541389
Positive,lying,0.383324541389
Positive,attention,0.383324541389
Positive,vaguely,0.383324541389
Positive,profound,0.383324541389
Positive,detective,0.381176074811
Positive,hits,0.380412945969
Positive,due,0.380412945969
Positive,spot,0.378809060267
Positive,strikes,0.378809060267
Positive,national,0.378809060267
Positive,suspenseful,0.378809060267
Positive,entertaining,0.378809060267
Positive,love,0.377092587678
Positive,willing,0.377092587678
Positive,leader,0.376188360107
Positive,list,0.375630149599
Positive,emphasis,0.373270876725
Positive,laws,0.373270876725
Positive,church,0.373270876725
Positive,teach,0.373270876725
Positive,shannon,0.373270876725
Positive,bugs,0.373270876725
Positive,potent,0.373270876725
Positive,kay,0.373270876725
Positive,businessman,0.373270876725
Positive,suitable,0.373270876725
Positive,faults,0.373270876725
Positive,lyrics,0.373270876725
Positive,expedition,0.373270876725
Positive,sisters,0.373270876725
Positive,griffith,0.373270876725
Positive,cities,0.373270876725
Positive,narrative,0.373270876725
Positive,eccentric,0.368824971694
Positive,beach,0.368824971694
Positive,english,0.368824971694
Positive,mysterious,0.36784720477
Positive,honor,0.366318116083
Positive,entertainment,0.366318116083
Positive,generated,0.366318116083
Positive,david,0.365790911604
Positive,above,0.362763218907
Positive,blind,0.357329332856
Positive,ranging,0.357329332856
Positive,union,0.357329332856
Positive,thereby,0.357329332856
Positive,nora,0.357329332856
Positive,von,0.357329332856
Positive,sims,0.357329332856
Positive,defined,0.357329332856
Positive,invites,0.357329332856
Positive,spain,0.357329332856
Positive,seedy,0.357329332856
Positive,cox,0.357329332856
Positive,adding,0.357329332856
Positive,sacrifice,0.357329332856
Positive,opened,0.357329332856
Positive,strings,0.357329332856
Positive,exceptionally,0.357329332856
Positive,anticipated,0.357329332856
Positive,jaws,0.357329332856
Positive,authors,0.357329332856
Positive,cleaning,0.357329332856
Positive,escaped,0.357329332856
Positive,emerges,0.357329332856
Positive,deck,0.357329332856
Positive,warped,0.357329332856
Positive,ears,0.357329332856
Positive,afternoon,0.357329332856
Positive,staying,0.357329332856
Positive,may,0.357329332856
Positive,personalities,0.357329332856
Positive,industrial,0.357329332856
Positive,mentality,0.357329332856
Positive,familys,0.357329332856
Positive,butcher,0.357329332856
Positive,depicting,0.357329332856
Positive,dan,0.357329332856
Positive,resolved,0.357329332856
Positive,stilted,0.357329332856
Positive,represented,0.357329332856
Positive,estate,0.357329332856
Positive,arguing,0.357329332856
Positive,unfamiliar,0.357329332856
Positive,discussing,0.357329332856
Positive,imposing,0.357329332856
Positive,highest,0.357329332856
Positive,nails,0.357329332856
Positive,childish,0.357329332856
Positive,village,0.357329332856
Positive,andersons,0.357329332856
Positive,isolation,0.357329332856
Positive,eyes,0.357329332856
Positive,myth,0.357329332856
Positive,murderer,0.357329332856
Positive,critical,0.357329332856
Positive,creatures,0.357329332856
Positive,stops,0.357329332856
Positive,message,0.354655198558
Positive,otherwise,0.354256498807
Positive,among,0.353718079304
Positive,short,0.351367774617
Positive,heroine,0.349716148746
Positive,initial,0.349716148746
Positive,recall,0.349716148746
Positive,significant,0.349716148746
Positive,fallen,0.349716148746
Positive,present,0.349716148746
Positive,industry,0.347991468277
Positive,ones,0.346330333907
Positive,represents,0.345256500556
Positive,filmmaker,0.345256500556
Positive,lively,0.345256500556
Positive,insane,0.345256500556
Positive,community,0.345256500556
Positive,masters,0.345256500556
Positive,achieve,0.345256500556
Positive,aging,0.345256500556
Positive,assigned,0.345256500556
Positive,create,0.345256500556
Positive,hunt,0.345256500556
Positive,challenging,0.345256500556
Positive,hunter,0.345256500556
Positive,geoffrey,0.345256500556
Positive,homage,0.340255819497
Positive,sympathy,0.340255819497
Positive,will,0.339759621714
Positive,supporting,0.339587750469
Positive,dogs,0.337520851776
Positive,courtroom,0.337520851776
Positive,agrees,0.337520851776
Positive,added,0.335796171307
Positive,person,0.334004225925
Positive,picture,0.332561427707
Positive,comically,0.328182987197
Positive,rickman,0.328182987197
Positive,playboy,0.328182987197
Positive,preceded,0.328182987197
Positive,clarence,0.328182987197
Positive,wholesome,0.328182987197
Positive,connelly,0.328182987197
Positive,committing,0.328182987197
Positive,disjointed,0.328182987197
Positive,blew,0.328182987197
Positive,blacks,0.328182987197
Positive,freaks,0.328182987197
Positive,evita,0.328182987197
Positive,proving,0.328182987197
Positive,brow,0.328182987197
Positive,amused,0.328182987197
Positive,sync,0.328182987197
Positive,november,0.328182987197
Positive,doses,0.328182987197
Positive,bonham,0.328182987197
Positive,fund,0.328182987197
Positive,considerably,0.328182987197
Positive,cowboys,0.328182987197
Positive,ties,0.328182987197
Positive,designs,0.328182987197
Positive,warfare,0.328182987197
Positive,graphics,0.328182987197
Positive,slower,0.328182987197
Positive,jamaica,0.328182987197
Positive,establishes,0.328182987197
Positive,reign,0.328182987197
Positive,truthful,0.328182987197
Positive,damaged,0.328182987197
Positive,drawn,0.328182987197
Positive,property,0.328182987197
Positive,fragile,0.328182987197
Positive,ominous,0.328182987197
Positive,burst,0.328182987197
Positive,newfound,0.328182987197
Positive,staging,0.328182987197
Positive,perverse,0.328182987197
Positive,nowadays,0.328182987197
Positive,comics,0.328182987197
Positive,tendencies,0.328182987197
Positive,producing,0.328182987197
Positive,stores,0.328182987197
Positive,familiarity,0.328182987197
Positive,partly,0.328182987197
Positive,hostile,0.328182987197
Positive,bloodthirsty,0.328182987197
Positive,undeniable,0.328182987197
Positive,nightmare,0.328182987197
Positive,sabotage,0.328182987197
Positive,impeccable,0.328182987197
Positive,extras,0.328182987197
Positive,operate,0.328182987197
Positive,vows,0.328182987197
Positive,ignorance,0.328182987197
Positive,aka,0.328182987197
Positive,frightened,0.328182987197
Positive,mill,0.328182987197
Positive,fearing,0.328182987197
Positive,genuinely,0.328182987197
Positive,kenneth,0.328182987197
Positive,spectacle,0.328182987197
Positive,comprehend,0.328182987197
Positive,robbers,0.328182987197
Positive,manufactured,0.328182987197
Positive,motor,0.328182987197
Positive,handheld,0.328182987197
Positive,aged,0.328182987197
Positive,mcdonald,0.328182987197
Positive,prepares,0.328182987197
Positive,unreal,0.328182987197
Positive,radiant,0.328182987197
Positive,tidy,0.328182987197
Positive,regularly,0.328182987197
Positive,grosse,0.328182987197
Positive,superheroes,0.328182987197
Positive,slight,0.328182987197
Positive,rushes,0.328182987197
Positive,assembled,0.328182987197
Positive,vastly,0.328182987197
Positive,insecure,0.328182987197
Positive,enter,0.328182987197
Positive,williamsons,0.328182987197
Positive,peers,0.328182987197
Positive,cycle,0.328182987197
Positive,finns,0.328182987197
Positive,intensely,0.328182987197
Positive,engineer,0.328182987197
Positive,engine,0.328182987197
Positive,association,0.328182987197
Positive,fisher,0.328182987197
Positive,feed,0.328182987197
Positive,judas,0.328182987197
Positive,latin,0.328182987197
Positive,bacons,0.328182987197
Positive,flows,0.328182987197
Positive,shootouts,0.328182987197
Positive,womens,0.328182987197
Positive,offkilter,0.328182987197
Positive,palminteri,0.328182987197
Positive,richer,0.328182987197
Positive,mainly,0.328182987197
Positive,monstrous,0.328182987197
Positive,hicks,0.328182987197
Positive,vintage,0.328182987197
Positive,rocket,0.328182987197
Positive,spilled,0.328182987197
Positive,types,0.328182987197
Positive,birth,0.328182987197
Positive,internet,0.328182987197
Positive,pg13,0.328182987197
Positive,attitude,0.328182987197
Positive,festival,0.328182987197
Positive,excessive,0.328182987197
Positive,credible,0.328182987197
Positive,his,0.327669892129
